,id,utterance,speaker,context,context_speakers,show,sarcasm
452,2_8,"['white', 'plastic', 'handle', 'fit', 'onto', 'stroller']",joey,"[['im', 'research', 'book', 'wonder', 'someone', 'might', 'left', 'baby', 'city', 'bus'], ['hi', 'here', 'deal', 'lose', 'carseat', 'bus', 'today']]","['chandler', 'joey']",1,0
453,2_343,"['sum', 'im', 'professor', 'geller']",ross,"[['whoa', 'let', 'start', 'uh', 'introduce', 'professor', 'geller']]",['ross'],1,0
454,2_334,"['theyre', 'hungry', 'enough', 'theyll', 'come']",joey,"[['yes', 'yes', 'play', 'sunday', 'monday', 'night'], ['oh', 'shoot', 'work', 'monday', 'night'], ['umm', 'stuff', 'amaze', 'think', 'bring']]","['chandler', 'rachel', 'phoebe']",1,0
455,2_367,"['well', 'dont', 'cha', 'wanna']",monica,"[['yknow', 'couple', 'hour', 'hasnt', 'call', 'even', 'care', 'yknow'], ['phoebe', 'dont', 'call', 'obviously', 'want'], ['think', 'know', 'well']]","['phoebe', 'monica', 'phoebe']",1,0
456,2_51,"['well', 'believe', 'piece', 'furniture', 'fine', 'little', 'breakfast', 'adventure', 'angela', 'delvecchio']",chandler,"[['thats', 'rule'], ['rule', 'there', 'rule', 'anything', 'owe', 'table'], ['howd', 'get']]","['joey', 'chandler', 'joey']",1,0
457,2_282,"['whatwhwhat', 'well', 'stay', 'married', 'forever']",rachel,"[['wow', 'amaze', 'uh', 'really', 'thought', 'id', 'talk']]",['ross'],1,1
458,2_225,"['dont', 'know', 'something', 'girlie']",ross,"[['really', 'think', 'girl', 'night', 'great', 'idea', 'okay', 'okay', 'bye'], ['']]","['ross', 'phoebe']",1,0
459,2_514,"['whats', 'go', 'thats', 'whats', 'go']",ross,"[['okay', 'okay', 'look', 'know', 'im', 'mr', 'inappropriate', 'today', 'tough', 'mean', 'see', 'walk', 'around', 'wanna', 'touch', 'hold', 'come', 'one', 'around', 'kiss'], ['right', 'thats', 'thats', 'get'], ['go']]","['person', 'ross', 'person']",1,0
460,2_272,"['weā€™re', 'peek']",joey,[['come']],['person'],1,0
461,2_43,"['well', 'yknow', 'im', 'mean', 'need', 'saving', 'account']",chandler,"[['well', 'youre', 'amaze'], ['oh', 'nonono'], ['tv', 'appear', 'nowhere', 'thats', 'dream', 'man', 'afford', 'stuff']]","['joey', 'chandler', 'joey']",1,1
462,2_575,"['sing', 'play', 'guitar', 'time']",phoebe,"[['wow', 'girl', 'good'], ['ohho', 'yeah', 'song', 'rhyme', 'word', 'oo', 'never', 'thought'], ['like']]","['joey', 'phoebe', 'chandler']",1,1
463,2_339,['thank'],ross,"[['question', 'umm', 'use', 'pen', 'draw', 'friend', 'face', 'beard', 'moustache']]",['ross'],1,0
464,2_69,['cover'],monica,"[['say', 'wanna', 'come', 'lemonade'], [''], ['whoa', 'ah', 'gonna', 'give', 'lemonade'], ['yeah', 'huh']]","['joey', 'monica', 'joey', 'monica']",1,0
465,2_217,['ohhh'],rachel,"[['ok', 'question', 'well', 'actually', 'much', 'question', 'general', 'wonder', 'ment'], ['ok'], ['ok', 'go', 'ive', 'want', 'um']]","['ross', 'rachel', 'ross']",1,0
466,2_213,"['wait', 'wait', 'chandler', 'youre', 'havin', 'thanksgiving', 'dinner']",rachel,"[['owe', 'buck'], ['thank', 'thank', 'much'], ['chandler', 'go', 'get', 'traditional', 'thanksgiving', 'feast', 'get', 'tomato', 'soup', 'grill', 'cheese', 'fixins', 'family', 'size', 'bag', 'funyuns']]","['monica', 'rachel', 'monica']",1,0
467,2_96,"['dont', 'think', 'hello', 'get']",ross,"[['yknow', 'yknow', 'im', 'lookin', 'dont', 'think', 'anyones', 'home', 'say', 'break', 'window', 'crawl', 'andand', 'yknow', 'explain', 'later', 'yeah'], ['really', 'one', 'home']]","['ross', 'joey']",1,0
468,2_188,['relationship'],monica,"[['saw', 'danny', 'get', 'subway', 'girl', 'arm', 'around'], ['oh', 'honey', 'im', 'sorry'], ['well', 'fault', 'meddle', 'relationship']]","['rachel', 'monica', 'rachel']",1,0
469,2_29,"['like', 'month', 'ago']",rachel,"[['oh', 'thats', 'ross'], ['oh', 'oh', 'god', 'remember'], ['remember']]","['chandler', 'rachel', 'phoebe']",1,0
470,2_177,"['show', 'id', 'want']",person,"[['umhmm', 'oh', 'wait', 'bonnie'], ['hi'], ['bonnie', 'bonnie', 'youre', 'bonnie']]","['phoebe', 'person', 'rachel']",1,1
471,2_358,"['always', 'beokay', 'okay']",ross,"[['doyknow', 'youre', 'gonna', 'suck'], ['oh', 'sure', 'always', 'right']]","['ross', 'rachel']",1,0
472,2_263,"['wow', 'imagine', 'kid', 'would', 'look', 'like']",monica,"[['guy', 'make'], ['yeah', 'look', 'great', 'together'], ['okay']]","['phoebe', 'joey', 'chandler']",1,0
473,2_446,"['id', 'love', 'show', 'ya', 'tucked']",joey,"[['hi', 'joey'], ['hey', 'doin'], ['amaze', 'porsche']]","['person', 'joey', 'person']",1,0
474,2_594,"['cant', 'believe', 'tell', 'something', 'im', 'little', 'mad']",ross,"[['blew', 'u'], [''], ['know']]","['joey', 'ross', 'joey']",1,0
475,2_535,"['im', 'sorry', 'dont', 'think', 'go', 'away', 'together', 'yet']",ross,"[['spring', 'vacation'], ['spring', 'vacation'], ['oh', 'good'], ['look', 'look', 'im', 'great', 'time', 'dont', 'want', 'u', 'move', 'fast', 'put', 'much', 'pressure', 'u']]","['person', 'ross', 'person', 'ross']",1,0
476,2_617,"['protect', 'tornado']",chandler,"[['feel'], ['well', 'let', 'say', 'krog', 'fully', 'equip', 'destroy', 'universe', 'twelve', 'fourteen', 'hour'], ['okay']]","['phoebe', 'chandler', 'phoebe']",1,1
477,2_210,"['come', 'home']",person,"[['well', 'big', 'news', 'still', 'dump', 'barry', 'altar'], ['alright', 'let', 'talk', 'reality', 'second'], ['okay']]","['person', 'person', 'rachel']",1,0
478,2_234,"['see', 'go', 'cleanse', 'work']",phoebe,"[['um', 'bring', 'truck'], ['ill', 'even', 'let', 'ring', 'bell'], ['oh', 'god']]","['monica', 'person', 'rachel']",1,0
479,2_162,"['ow', 'ow', 'ow', 'ow', 'leg', 'cramp', 'leg', 'cramp', 'leg', 'cramp']",person,"[['nonono', 'dont', 'son', 'name', 'jordie', 'agree', 'son', 'name', 'jamie'], ['well', 'jamie', 'name', 'susans', 'first', 'girlfriend', 'go', 'back', 'jordie'], ['whoa', 'whoa', 'whoa', 'whoa', 'mean']]","['ross', 'person', 'ross']",1,0
480,2_437,"['oh', 'yeah', 'first', 'chase', 'churo', 'guy', 'isnt', 'jogging']",chandler,"[['oh', 'yknow', 'thing', 'happen', 'one', 'time'], ['happen'], ['dont', 'remember', 'jogging', 'park', 'saw', 'really', 'pretty', 'bird', 'want', 'take', 'picturei', 'didnt', 'camera']]","['joey', 'chandler', 'joey']",1,0
481,2_341,"['well', 'id', 'gotten', 'judy', 'pregnant', 'still', 'dont', 'know', 'happen']",person,"[['remember', 'first', 'get', 'engage'], ['oh', 'dont', 'think', 'ever', 'heard', 'story']]","['person', 'chandler']",1,1
482,2_318,['painfree'],phoebe,"[[''], ['grasp', 'one', 'linen', 'strip', 'easy', 'grab', 'tab', 'pull', 'one', 'quick', 'pain', 'free', 'motion'], ['okay', 'ow', 'owohoh']]","['monica', 'phoebe', 'monica']",1,1
483,2_579,[''],monica,"[['one', 'two', 'three', 'four', 'know', 'song', 'sing', 'along']]",['ross'],1,0
484,2_250,"['oh', 'say', 'someone', 'name', 'enough', 'turn', 'around']",phoebe,"[['david'], ['david', 'scientist', 'guy', 'david', 'love', 'david', 'go', 'russia', 'broke', 'heart', 'david'], ['oh', 'god']]","['monica', 'phoebe', 'chandler']",1,1
485,2_194,"['come', 'squatternut', 'buash']",joey,"[['hey', 'wasnt', 'one', 'look', 'like', 'idiot', 'right', 'remember', 'ross', 'try', 'say', 'butternut', 'squash']]",['joey'],1,0
486,2_78,"['didnt', 'know', 'carol', 'get', 'divorce', 'im', 'sorry']",chandler,"[['honey', 'remember', 'bos', 'doug', 'right'], ['yes', 'hi'], ['hi', 'good', 'news', 'divorce', 'final', 'sign', 'paper']]","['chandler', 'monica', 'person']",1,0
487,2_337,"['uh', 'listen', 'need', 'broiling', 'pan', 'joey', 'borrow', 'day']",monica,"[['many', 'time', 'told', 'guy'], ['hi', 'chandler'], ['hey']]","['chandler', 'monica', 'chandler']",1,0
488,2_435,"['there', 'game', 'tuesday', 'wanna', 'go']",joey,"[['jake'], ['joey', 'hey', 'jake', 'like', 'knicks'], ['yeah', 'big', 'fan']]","['person', 'joey', 'person']",1,0
489,2_419,['uhhuh'],phoebe,"[['look', 'pheebs', 'wanna', 'apologize', 'say', 'method', 'stupid', 'andand', 'maybe', 'ask', 'teacher', 'andand', 'promise', 'wont', 'touch', 'guitar', 'say', 'im', 'ready', 'really', 'think', 'im', 'ready']]",['joey'],1,0
490,2_564,"['uh', 'dont', 'know', 'get', 'would', 'really', 'like', 'copy', 'tape']",chandler,"[['yes', 'yes', 'thanks', 'let', 'use', 'phone', 'save', 'life'], ['well', 'goodbye', 'chandler', 'great', 'blackout', 'see', 'ya'], ['hi', 'um', 'im', 'account', 'number']]","['chandler', 'person', 'chandler']",1,0
491,2_261,"['oh', 'meant', 'hypothetically']",chandler,"[['ill', 'tell', 'neither', 'one', 'u', 'married', 'say', 'get', 'together', 'one'], ['wont', 'married', 'im']]","['chandler', 'monica']",1,0
492,2_422,"['well', 'like', 'go']",joey,"[['weve', 'get', 'uh', 'scarf', 'tulip', 'post', 'card'], ['check', 'huh', 'yeah', 'thats', 'stuff', 'think'], ['well', 'dont', 'buy', 'im', 'stupid', 'tshirt', 'anymore']]","['person', 'joey', 'chandler']",1,0
493,2_627,"['whoa', 'whoa', 'whoa']",person,"[[''], ['yknow', 'dont', 'read', 'many', 'important', 'book', 'dont', 'write', 'trick', 'poem', 'seem', 'one', 'thing', 'actually', 'something', 'else', 'yknow', 'get', 'excite', 'stupid', 'stuff', 'like']]","['person', 'monica']",1,0
494,2_445,['okay'],phoebe,"[['okay', 'here', 'gonna', 'okay', 'im', 'gonna', 'break', 'minivan', 'put', 'neutral', 'guy', 'push', 'forward', 'ross', 'drive', 'spot']]",['phoebe'],1,0
495,2_585,['interfacing'],ross,"[['theoretically', 'could', 'download', 'thought', 'memory', 'computer'], ['live', 'forever', 'machine'], ['thats', 'janine', 'youyouyou', 'know', 'know', 'right']]","['ross', 'person', 'ross']",1,0
496,2_91,"['alright', 'im', 'gonna', 'go', 'pick', 'thing', 'trip']",monica,"[['oh', 'certainly', 'thats', 'combination', 'bernoulli', 'principle', 'newton', 'third', 'law', 'motion'], ['see'], ['yeah', 'thats', 'something', 'wind']]","['person', 'monica', 'chandler']",1,0
497,2_560,"['go', 'hell', 'think', 'im', 'totally', 'ok', 'see']",phoebe,"[['like', 'oh', 'dont', 'worry', 'ask', 'he', 'totally', 'ok', 'see']]",['phoebe'],1,1
498,2_425,[''],monica,"[['couldnt', 'keep', 'eye', 'night', 'every', 'yknow', 'hed', 'kinda', 'lean', 'stroke', 'hair', 'touch', 'neck'], ['okay', 'stop', 'phoebe', 'youre', 'get', 'tingly'], ['could', 'think', 'yknow', 'gonna', 'kiss', 'gonna', 'kiss']]","['phoebe', 'monica', 'phoebe']",1,0
499,2_53,"['youre', 'gonna', 'tell']",rachel,"[['oh', 'good', 'youre', 'yeah', 'worried', 'go', 'uncomfortable'], ['know', 'mona', 'hear', 'first', 'im', 'sorry', 'father', 'yell', 'heard', 'totally', 'held']]","['person', 'rachel']",1,0
500,2_481,['right'],ross,"[['okay', 'let', 'use', 'brush'], ['okay', 'stuff'], ['yeah']]","['rachel', 'ross', 'rachel']",1,0
501,2_293,[''],phoebe,"[[''], ['give'], ['cant'], ['give']]","['phoebe', 'monica', 'phoebe', 'monica']",1,0
502,2_248,"['mean', 'yknow', 'nothing', 'goofin', 'around']",chandler,"[['umm', 'listen', 'there', 'something', 'think', 'know'], ['oh', 'youyou', 'date', 'nurse', 'yeah', 'joey', 'already', 'told', 'soso', 'fine']]","['monica', 'chandler']",1,1
503,2_56,"['uhhuh', 'well', 'umm', 'still', 'imim', 'mad']",phoebe,"[['knew', 'wow'], ['waitwaitwait', 'wait', 'puppy', 'cute', 'ugly'], ['ohh', 'cute']]","['person', 'phoebe', 'person']",1,0
504,2_260,"['okay', 'aware', 'unagi', 'eel']",chandler,"[['chandler', 'sense'], [''], ['unagi', 'im', 'always', 'aware']]","['ross', 'chandler', 'ross']",1,1
505,2_134,"['paper', 'cut']",chandler,"[['cant', 'figure', 'hard', 'get', 'tiffany', 'cut', 'princess', 'cut', 'aahah']]",['chandler'],1,0
506,2_488,"['sec', 'give', 'minute', 'wake', 'thisahhaha']",chandler,"[[''], ['ring', 'go'], ['ugh']]","['chandler', 'joey', 'chandler']",1,0
507,2_542,"['uh', 'rachel', 'good', 'luck', 'man', 'let', 'know', 'work']",joey,"[['well', 'im', 'justif', 'paste', 'match', 'pant', 'make', 'pair', 'paste', 'pant', 'wont', 'know', 'difference'], ['joey', 'minute'], ['dude', 'gonna']]","['joey', 'rachel', 'ross']",1,1
508,2_504,"['right', 'okay', 'well', 'apparently']",phoebe,"[['like', 'drum', 'thats', 'thats', 'great', 'yknow', 'worried', 'know', 'would', 'maybe', 'unbearable', 'living', 'situation']]",['phoebe'],1,1
509,2_54,"['thats', 'easy', 'say', 'werent', 'almost', 'kill']",rachel,"[['yes', 'say', 'really', 'mean', 'thing', 'partly', 'true'], ['im', 'gonna', 'go', 'teach', 'guy', 'lesson'], ['joey', 'please', 'dont', 'think', 'best', 'forget']]","['rachel', 'joey', 'monica']",1,1
510,2_300,"['dont', 'think', 'could', 'ever']",phoebe,"[['nothing', 'wrong', 'jake', 'okay', 'man', 'im', 'think', 'even'], ['oh', 'yeah', 'look', 'like', 'real', 'lumberjack', 'pink', 'lacys'], ['im', 'say', 'man', 'completely', 'secure', 'masculinity', 'could', 'walk', 'around', 'woman', 'underwear']]","['phoebe', 'joey', 'phoebe']",1,0
511,2_387,"['yes', 'know', 'friend', 'sound', 'like']",chandler,"[['oh', 'uh', 'listen', 'tonight'], ['dont', 'dare', 'bail', 'reason', 'shes', 'goin', 'say', 'could', 'bring', 'friend', 'friend']]","['joey', 'chandler']",1,0
512,2_569,['chandler'],phoebe,"[['yeah', 'want', 'kill'], ['uh', 'work', 'ten', 'year', 'meaningless', 'deadend', 'job', 'nobody', 'even', 'know', 'exist']]","['phoebe', 'person']",1,0
513,2_530,"['uh', 'im', 'gonna', 'kill']",person,"[['ive', 'talk', 'five', 'minute', 'kill', 'one', 'even', 'look', 'desk', 'hanghang', 'hey', 'everybody']]",['person'],1,0
514,2_48,"['thanks', 'kinda', 'problem', 'deal']",joey,"[['didnt', 'know', 'could', 'get', 'fire', 'go'], ['well', 'yknow', 'joey', 'youre', 'pretty', 'charm', 'guy']]","['joey', 'monica']",1,0
515,2_253,['yeah'],phoebe,"[['oh', 'thank', 'ohhh', 'thank', 'much', 'oh', 'thank', 'come', 'uh', 'second'], ['nono', 'let'], ['phoebe']]","['monica', 'phoebe', 'monica']",1,0
516,2_555,"['hey', 'start', 'snow']",ross,"[['let', 'go', 'come', 'always', 'u', 'left', 'field', 'hold', 'ball'], ['dont', 'know', 'guess', 'people', 'dont', 'care', 'enough']]","['ross', 'monica']",1,0
517,2_42,"['look', 'please', 'please', 'dont', 'go', 'anywhere', 'okay']",person,"[['dr', 'farber', 'weve', 'get', 'bit', 'emergency', 'herejason', 'costalano', 'choke', 'retainer'], ['oh', 'god', 'ill', 'right', 'bernice']]","['person2', 'person1']",1,0
518,2_441,"['he', 'right', 'even', 'say', 'something', 'complementary']",ross,"[['oh'], ['please', 'right', 'every', 'time', 'see', 'like', 'lose', 'watch'], ['cant', 'tell', 'cant', 'go', 'guy', 'barely', 'know', 'talk', 'stuff']]","['ross', 'phoebe', 'chandler']",1,0
519,2_218,"['hey', 'somebody', 'wanna', 'hand', 'one', 'tile']",joey,"[['see', 'joey'], ['whats', 'matter'], ['oh', 'yknow', 'fault', 'really', 'couch', 'usually']]","['chandler', 'monica', 'chandler']",1,0
520,2_415,"['chloe', 'switch', 'there', 'guy', 'get', 'crush']",person,"[['help'], ['uhoh'], ['uh', 'yknow', 'second', 'thought', 'copying', 'need', 'well', 'need', 'little', 'time', 'think']]","['person', 'chandler', 'joey']",1,0
521,2_473,"['im', 'supply', 'manager']",person,"[['okay', 'oh', 'way'], ['dont', 'trial', 'run'], ['oh', 'okay', 'umm', 'right', 'hi', 'phoebe', 'empire', 'office', 'supply', 'speak', 'supply', 'manager', 'please']]","['phoebe', 'person', 'phoebe']",1,0
522,2_537,"['want', 'show', 'u', 'see', 'bitchin', 'van']",ross,"[['come', 'peek'], ['eye', 'close', 'cross', 'street', 'good'], ['okayyyyy', 'open']]","['phoebe', 'chandler', 'phoebe']",1,0
523,2_397,"['still', 'love']",ross,"[['right', 'ross', 'think', 'easy', 'see', 'somebody', 'else'], ['yknow', 'hey', 'youre', 'one', 'end', 'remember'], ['yeah']]","['rachel', 'ross', 'rachel']",1,0
524,2_572,"['im', 'happy']",rachel,"[['know', 'theyre', 'gonna'], ['ohh', 'mean', 'two', 'best', 'friend', 'fall', 'love', 'often', 'happen'], ['']]","['phoebe', 'rachel', 'phoebe']",1,0
525,2_243,"['look', 'never', 'kiss', 'girlfriend', 'im']",chandler,"[['hey', 'know', 'cant', 'stand', 'room', 'thought', 'id', 'try', 'apologize', 'phone'], ['hello']]","['chandler', 'joey']",1,0
526,2_474,['lovely'],chandler,"[[''], ['long', 'home'], ['half', 'hour']]","['monica', 'chandler', 'monica']",1,1
527,2_245,"['well', 'ah', 'ive', 'lot', 'think', 'look', 'life']",person,"[['ooh', 'nice'], ['ah', 'thing', 'want', 'talk'], ['oh', 'right', 'completely', 'forgot']]","['monica', 'person', 'monica']",1,0
528,2_176,"['im', 'rupture', 'spleen']",chandler,"[['yeah', 'come', 'eat', 'whatever', 'want', 'dr', 'roger', 'get', 'beeped'], ['yeah', 'know', 'guess', 'beeped'], ['']]","['monica', 'chandler', 'monica']",1,0
529,2_58,[''],phoebe,"[['welcome', 'back'], ['hey', 'pick', 'left'], ['dont', 'know', 'im', 'still', 'pretty', 'tire', 'afternoon']]","['person', 'phoebe', 'person']",1,0
530,2_427,"['ohoh', 'thats', 'risky', 'little', 'game']",rachel,"[['oh'], ['oh', 'god'], ['know', 'really', 'feel']]","['rachel', 'monica', 'phoebe']",1,0
531,2_534,"['oh', 'come']",phoebe,"[['say', 'boring'], ['oh', 'god', 'remember', 'play', 'chess'], ['phoebe']]","['ross', 'phoebe', 'ross']",1,0
532,2_626,"['cause', 'ever', 'get', 'pregnant', 'stuff', 'bum']",phoebe,"[['right', 'yknow', 'weve', 'talk', 'london', 'much', 'havent'], ['im', 'sorry', 'cause', 'couldnt']]","['chandler', 'phoebe']",1,0
533,2_607,['hey'],person,"[['okay'], ['listen', 'uh', 'could', 'put', 'kathy', 'wanna', 'apologize'], ['oh', 'yeah', 'man', 'joey']]","['chandler', 'joey', 'chandler']",1,0
534,2_33,"['thisthis', 'oh', 'nonono', 'notthatsthats']",rachel,"[['ohh', 'nice', 'meet', 'hello', 'hello'], ['well', 'joshua', 'grocery'], ['']]","['rachel', 'person', 'rachel']",1,0
535,2_44,"['whoa', 'maybe']",joey,"[['lifelike', 'funny', 'okay', 'oh', 'nonono', 'wasnt', 'wave', 'lady']]",['joey'],1,0
536,2_189,"['yeah', 'okay', 'talk', 'guy', 'look', 'mean', 'okay', 'come', 'visit']",chandler,"[['ahh', 'arent', 'dress', 'yet'], ['naked'], ['suppose', 'meet', 'parent', 'minute']]","['monica', 'chandler', 'monica']",1,1
537,2_232,"['well', 'umm', 'mom', 'friend', 'phoebe', 'actually', 'birth', 'mom']",phoebe,"[['oh', 'ill', 'go', 'get'], ['really'], ['nope', 'im', 'boyfriend', 'hey', 'pheebs', 'go']]","['chandler', 'monica', 'chandler']",1,0
538,2_400,"['anyway', 'go', 'one', 'lifeguard', 'dismantle', 'nuclear', 'device']",chandler,"[['know', 'isnt'], ['mean', 'feel', 'really', 'good', 'hundred', 'percent', 'cotton'], ['yeah', 'get', 'sale']]","['monica', 'chandler', 'monica']",1,0
539,2_230,"['okay', 'janice', 'janice', 'gotta', 'give', 'janice', 'wasnt', 'picky']",chandler,"[['okay', 'mr', 'heckle', 'well', 'try', 'keep'], ['thank', 'im', 'go', 'rejoin', 'dinner', 'party'], ['right', 'byebye']]","['monica', 'person', 'rachel']",1,0
540,2_180,['oughta'],phoebe,"[['wheres', 'chandler'], ['oh', 'need', 'time', 'grieve'], ['im', 'free', 'im', 'free']]","['rachel', 'phoebe', 'chandler']",1,0
541,2_270,['hey'],joey,"[['whered', 'get', 'fruit', 'four', 'morning'], ['go', 'dock', 'bet', 'ya', 'didnt', 'know', 'could', 'get', 'wholesale'], ['didnt', 'know', 'dock']]","['ross', 'monica', 'rachel']",1,0
542,2_550,"['right', 'ill', 'one']",chandler,"[['one', 'okay', 'im', 'gonna', 'one'], ['tooth']]","['chandler', 'phoebe']",1,1
543,2_454,"['ross', 'umm', 'there', 'something', 'ive', 'get', 'tell', 'therestheres', 'someone', 'else']",person,"[['dreadful', 'felt', 'terrible', 'act', 'say', 'wonderful', 'thing'], ['thatthat', 'thats', 'right', 'umm', 'im', 'glad', 'call']]","['person', 'ross']",1,0
544,2_151,"['yeah', 'mean', 'would', 'rude', 'u', 'leave']",chandler,"[['yeah', 'know', 'birthday'], ['let', 'go'], ['well', 'maybe', 'know', 'maybe', 'stay', 'one', 'song']]","['ross', 'chandler', 'ross']",1,1
545,2_439,"['twentyone', 'hour', 'youre', 'hero']",person,"[['yknow', 'think', 'think', 'youve', 'make', 'nice', 'home', 'last', 'nine', 'month', 'doesnt', 'want', 'leave'], ['oh', 'look', 'make', 'crap', 'oh', 'god']]","['ross', 'rachel']",1,0
546,2_385,"['know', 'ihe', 'go']",rachel,"[['may', 'see', 'boarding', 'pas'], ['oh', 'dont', 'one', 'need', 'talk', 'friend'], ['oh', 'oooh', 'im', 'sorry', 'allow', 'jetway', 'unless', 'boarding', 'pas']]","['rachel', 'person', 'rachel']",1,0
547,2_547,"['okay', 'much', 'far']",chandler,"[['well'], ['doesnt', 'matter', 'nothing', 'beat', 'three', 'six', 'friend', 'dcup']]","['joey', 'chandler']",1,0
548,2_65,['friend'],phoebe,"[['nothing', 'nothing'], ['aaaah', 'whats', 'wrong', 'cmon'], ['mean', 'nothing', 'im', 'fine']]","['person', 'phoebe', 'person']",1,0
549,2_251,"['screw', 'u', 'day']",monica,"[['oh', 'youve', 'get', 'kid'], [''], ['wedding', 'gift', 'hotel', 'would', 'like', 'give', 'honeymoon', 'suite']]","['chandler', 'monica', 'person']",1,0
550,2_205,"['mean', 'touch', 'thati', 'mean']",rachel,"[['okay', 'well', 'handshake', 'oh', 'god', 'im', 'sorry', 'oh', 'god', 'im', 'sorry']]",['rachel'],1,0
551,2_405,"['im', 'suppose', 'teach', 'graduate', 'seminar', 'ten', 'minute']",ross,"[['okay', 'thatthats', 'today', 'oh', 'uh', 'anyone', 'know', 'freeman', 'building'], ['yeah', 'new', 'building', 'avenue']]","['ross', 'person']",1,0
552,2_375,"['thkinking', 'maybe', 'go', 'robot']",ross,"[['hey', 'havent', 'practise', 'routine'], ['']]","['monica', 'ross']",1,0
553,2_72,"['oh', 'well', 'probably', 'wouldve', 'constructive', 'solution']",ross,"[['come', 'dont', 'start', 'ouch'], [''], ['stupid', 'ball', 'way']]","['ross', 'person', 'ross']",1,0
554,2_353,"['nothing', 'old', 'dingy', 'thats']",joey,"[['oh', 'monica', 'listen', 'ah', 'saw', 'hardware', 'store', 'get', 'designer', 'tile', 'sale', 'ever', 'want', 'redo', 'bathroom', 'floor'], ['whats', 'wrong', 'bathroom', 'floor']]","['joey', 'monica']",1,0
555,2_517,['yeah'],phoebe,"[['hi'], ['hey'], ['uh', 'pheebs', 'mom']]","['phoebe', 'joey', 'joey']",1,0
556,2_521,['uhhuh'],joey,"[['ive', 'well'], ['okay'], ['right', 'right', 'best', 'nap', 'ever']]","['ross', 'joey', 'ross']",1,0
557,2_499,['end'],phoebe,"[['oh', 'pig', 'manhow', 'see'], ['oh', 'know', 'he', 'gorgeous', 'he', 'charm', 'look'], ['ok', 'ok', 'pheebs']]","['rachel', 'phoebe', 'rachel']",1,0
558,2_317,"['ah', 'oh', 'hang', 'second', 'come', 'come', 'right', 'think', 'call', 'back']",person,"[['umm', 'three', 'beautiful', 'bedroom', 'ah', 'bath', 'yknow', 'ocean', 'right'], ['knock', 'knock', 'knock']]","['person', 'phoebe']",1,0
559,2_393,['pheebs'],chandler,"[['cant', 'take', 'anymore', 'win', 'okay']]",['chandler'],1,0
560,2_254,"['yeah', 'yeah', 'thats', 'need', 'good', 'pill']",phoebe,"[['yeah'], ['go', 'see', 'doctor', 'tomorrow', 'ill', 'ask', 'maybe', 'give', 'pill', 'something']]","['phoebe', 'rachel']",1,1
561,2_407,['hey'],joey,"[['well', 'joshua', 'come', 'tomorrow', 'since', 'dont', 'gut', 'ask', 'im', 'go', 'sell', 'coat', 'put', 'note', 'pocket'], ['oh', 'yeah', 'joshua', 'give', 'call', 'sometime', 'guy', 'like', 'never', 'go', 'style']]","['rachel', 'chandler']",1,0
562,2_94,['cant'],ross,"[['cant', 'believe', 'youd', 'rather', 'go'], ['would', 'excuse', 'please', 'im', 'try', 'date'], ['fine', 'stop', 'think']]","['ross', 'rachel', 'ross']",1,0
563,2_198,"['yeah', 'shes', 'fire']",ross,"[['work', 'mad', 'jack', 'yell'], ['jjjust', 'relax', 'nobody', 'yell', 'jack', 'call', 'make', 'sure', 'feel', 'well'], ['thank', 'god']]","['phoebe', 'ross', 'phoebe']",1,0
564,2_365,"['nope', 'op', 'wait', 'go']",joey,"[['see', 'yesterday', 'day'], ['shark', 'attack', 'bit', 'yet']]","['joey', 'monica']",1,0
565,2_301,"['hey', 'know', 'sixletter', 'word', 'red']",chandler,"[['hey', 'hey', 'guy'], ['oh', 'want', 'finish', 'crossword', 'go', 'bed']]","['joey', 'chandler']",1,0
566,2_540,['okay'],joey,"[['dont', 'know', 'hey', 'know', 'decide', 'okay', 'im', 'gonna', 'ask', 'question', 'answer', 'real', 'quick']]",['joey'],1,0
567,2_302,"['know', 'hard', 'nothing', 'rhyme', 'stupid', 'name']",phoebe,"[['pheebs', 'thats', 'great'], ['oh', 'yay'], ['yknow', 'umm', 'rachel', 'doesnt', 'rhyme', 'draddle']]","['rachel', 'phoebe', 'rachel']",1,0
568,2_305,"['take', 'couple', 'deep', 'breath']",joey,"[['okay', 'tell', 'feel', 'uh', 'stand', 'straight']]",['joey'],1,0
569,2_27,"['dont', 'fly', 'back', 'really']",monica,"[['yeah', 'ross', 'great', 'he', 'uh', 'he', 'whole', 'place', 'he', 'go']]",['monica'],1,0
570,2_196,[''],phoebe,"[['oh', 'mean', 'shes', 'gonna', 'wedding', 'wait', 'people', 'whisper', 'oh', 'poor', 'girl', 'shell', 'come', 'back', 'live', 'alone'], ['oh', 'god']]","['rachel', 'phoebe']",1,0
571,2_264,['okay'],phoebe,"[['listen', 'im', 'sorry', 'whole', 'thing', 'roger', 'really', 'wasnt', 'right', 'want', 'make', 'umm', 'brought', 'something', 'think', 'youll', 'really', 'enjoy', 'loan']]",['phoebe'],1,0
572,2_615,"['hi', 'joey', 'well', 'well', 'look', 'brought', 'nice']",person,"[['oh', 'uh', 'dont', 'care', 'ok', 'remember', 'trading', 'get', 'pretty', 'one', 'get', 'mess']]",['chandler'],1,0
